review_id,customer_id,product_id,msz,rating
156,156,52,"Nice phone. Easy to read screen. I am a senior and not a tech so the learning curve was steep. The support at Jethro, however, made it easy. They were knowledgeable, easy to understand, patient, and so willing to help that I would recommend the phone because of them. The SOS button is a good feature and with my limited use as a telephone it is a much less expensive tool than a Life Line..",4
157,157,53,The sleek design and easy of use is what makes this phone really good. The large text is a plus,5
158,158,53,My husband loves it!! It is simple to use with large numbers. The simpler the better for him.,5
159,159,51,The only reason I gave it a 3 star is because it is a little hard for a elder person to use.,3
160,160,53,"Even the instruction book is better than any I have ever had, but as a senior we need BIG print with the phone, not for your website as page 1 clearly tells us because seniors take instructions with them as we go places, especially traveling and there is not a computer readily at hand, remember we are not the laptop generation, just getting into tablets and they are often to small. Otherwise, so far so GREAT. Love the name, I ask my brother, do you have Jethro, when he is leaving.",5
161,161,53,"This phone was purchased for my father. I really like the features and for the price it is an excellent deal. It took me exactly 1 month to get everything working on the phone but the issue was not the phone it was me (my first unlocked phone) and Consumer Cellular. The manual that came with the phone is not that good and some things in the manual do not match the phone.I received a lot of help from Jethro. Jeffrey from Jethro is a godsend. He was extremely helpful and always had a cheerful voice. He called me, he sent me pictures, etc. He did whatever it took to help me with my issues even though it was obvious the problem was not on Jethro's end.I really like the phone but the 5 stars are for Jeffrey. I hope Jethro realizes what a great employee they have in him.",5
162,162,53,works good for 3G and above. Simple to use. No frills.,5
163,163,53,"Simple. Sleek. Minimalist. Accepts any Sim. The perfect back-up phone. Nice matte finish. Pretty emerald green notification light. A few cool alarms/ringtones.What could be improved:- Very limited space for messages. Will stop accepting txts after about 30. Even adding an SD card didn't help, so it wasn't programmed to utilize it for messages.- Camera worse than security footage. Why even bother?- Menu structure not intuitive.",5
164,164,50,Sounds like you are under water. It shuts off while you are on call.,2
165,165,49,"I was contacting Jethro customer service, because a couple of keys were sticking. As I was speaking the rep noticed I was breaking up to much, so he told me the phone was a 2G..and most likely did not work well in my area. So he was kind enough to send be a 3.5G phone model SC-628..This one seems to be working fine...so far but I must say it was the best customer service response to solve the issue....",1
166,166,53,"[New Edition] Jethro [SC213V2] Flip Quad-band Unlocked GSM Senior & Kids Cell Phone, SOS Emergency Button, 2.4"" Large LCD with Large Keypad.A a nice phone, easy to operate and cost friendly. Its also light and so easily portable. You can use your micro sim and save your music and photos.",5
167,167,53,"everything was great. had a hard time getting the old SIM card to work with it, but Verizon hooked me up",5
168,168,51,"good phone for my 82 year old dad who wanted a camera, but probably wouldn't be able to deal with an iphone. Needs a memory card for the camera to work though. It's nice you can set speed dials.",3
169,169,49,"Bought this phone because it was supposedly able to work with Straighttalk or Tracfone. We put a Tracfone SIM card on board, bought a 30 buck Straighttalk minutes card, then discovered it is not compatible with Straighttalk and ther local Wally World wants at least 60 bucks for a SIM card kit that will work--supposedly. My daughter worked with it for about an hour and called every available number. No good. She is expert with today's high tech. The cheaper Tracfone card is available, and I'll ask my daughter to take another try when she has time, but she has her own job and family to take care of. As another point, the only way the manual is of any use at all is to download it as a PDF and print the regular pages. Otherwise, it's +3 readers and a 3 strength magnifying glass. No, I wouldn't recommend this to anyone, but most particularly not for other elderly people (I'm ready to turn 78).",1
170,170,53,"Met expectations, easy to use, gave as gift veto elderly relative. She loves it.",5
