product_id,product_name,price,seller_id,details,timestmp
173,Durex Play Massage 2 in 1 Stimulating Lubricant  (200 ml),552,779,"Give into your passions without any inhibitions. Leave the work to this Durex Play Massage 2-in-1 Stimulating Lubricant. This water-soluble formula eases vaginal dryness and any sort of discomfort so intimate moments between you and your partner are solely about each other. To switch things up, this lubricant contains guarana which improves physical endurance. Soft to touch, this formula washes off easily and has a pleasant smell.",2019-11-05 00:36:54
174,On1y Thyme  (18 g),85,170,,2019-11-10 00:25:55
175,Cadbury 5 Star Chocolate Bars  (120 g),55,471,,2019-11-02 00:29:47
176,JK Black Pepper  (100 g),120,54,,2019-11-23 02:59:43
177,Nivea Musk Talc  (400 g),156,983,"Feel fresh throughout the day with this Musk Talc from Nivea and fall in love with your skin all over again. For all those men and women longing for that gentle fragrance, this Musk Talc will be their apt choice. The Nivea Musk Talc is perfect for summer when you are all set to go and play your favourite outdoor game. You are sure to get that soft and supple skin with this Nivea Talc. Also, this talcum powder will protect your body against bad odour and will absorb the moisture from your skin. For all those sport lovers, a talcum powder is a must since it would keep them away from bad body odour. Summers can be extremely uncomfortable, when you feel hot and sticky you can apply this Pure Talc and comfort yourself. Additionally, this Talc can be applied at night to give you that comfortable sleep during those humid days and you are sure to get that pleasant body odour. You can bid farewell to your skin irritation like rashes and chafing with this Musk Talc. Besides giving you that smooth skin, this Nivea Talc will keep your skin clean and fresh. After your fun bike ride, take a soothing shower and apply this talcum powder on your body and get that beautiful skin. Directions for Use Gently apply this talc on your body.",2019-11-24 00:33:00
178,"Palmer's Tinted Lip Balm Dark Chocolate and Cherry  (Pack of: 1, 4 g)",124,872,,2019-11-30 00:32:20
179,Bluebird Active Dry Yeast Powder  (25 g),30,44,,2019-11-30 00:31:34
180,"Vaseline Lip Care Aloe Soothe  (Pack of: 1, 10 g)",38,29,,2019-11-12 01:03:15
181,Nivea Whitening Cool Sensation Body Lotion  (400 ml),347,434,"Bring dull and lifeless skin back to its healthy and radiant condition with this Nivea Whitening Body Lotion. Gives Even-toned Skin Enriched with the goodness of camu camu and menthol, this body lotion gives you even-toned skin and keeps you feeling refreshed for hours. Sun Protection It contains SPF 15 to keep your skin protected from the harmful rays of the sun. Light Formula Hate the greasy feeling? This body lotion has a light formula which quickly absorbs into your skin and leaves it feeling soft and moisturized without being too oily or greasy.",2019-11-14 00:33:18
182,Karachi Bakery Cashew Biscuits  (400 g),186,252,"These Cashew Biscuits come from the very renowned and reliable Karachi Bakery, who have been making cookies ,biscuits since 1953. The Cashew Biscuits is fully made up of natural ingredients and makes an excellent cookie. It's a high quality product, tasting sweet and delicious all at the same bite. It's free from preservatives, harmful regulators and, artificial flavors.",2019-11-12 00:55:57
183,Leonardo Extra Light Refined Olive Oil Plastic Bottle  (2 L),"1,265",507,,2019-11-13 00:22:41
184,Minute Maid Pulpy Orange  (1 L),57,717,"Savour the tangy goodness of natural oranges with the Minute Maid Pulpy Orange soft drink from the Coca-Cola company. Shake it well and enjoy the juicy freshness of orange pulp with every gulp. A Real Fruit-eating Experience Its refreshing taste will delight your taste buds and chewing the pulp will make you feel like you’re eating the fruit itself. Refreshing Drink for the Whole Family Whether you’re a kid or an adult, you can enjoy this deliciously refreshing drink at any time of the day. Shake it well and serve it chilled to quench your thirst with the goodness of oranges.",2019-11-04 00:27:06
185,"Godrej No.1 Aloe Vera & White Lily Soap  (Combo Pack 3  1 Free, 100 g each)  (3 x 100 g)",68,479,,2019-11-03 00:34:28
186,Bambino Vermicelli 850 g  (Plain),77,32,,2019-11-23 03:01:27
187,Dove Deeply Nourishing Hand Wash Pump Dispenser  (220 ml),97,890,,2019-11-20 00:31:27
188,Britannia Tiger Glucose Biscuits  (124 g),10,178,,2019-11-11 00:25:06
189,"Soulfull Desi Muesli Masala  (400 g, Box)",196,528,,2019-11-03 00:32:34
190,Mother's Recipe Mixed Pickle  (300 g),80,179,,2019-11-12 01:07:21
191,Tropicana Pomegranate Delight Fruit Beverage  (1 L),93,997,Pomegranates are a rich source of nutrients. What if we told you that there is a delicious way to add this fruit to your diet? Take a glass and pour this refreshing drink from Tropicana.,2019-11-24 00:27:00
192,Sunfeast Treat Cheese Pasta  (70 g),21,541,,2019-11-14 00:30:41
193,Godrej Aer Musk After Smoke Car Freshener  (45 g),367,398,,2019-11-06 00:41:22
194,Kissan Orange Marmalade 500 g,148,902,,2019-11-11 00:31:09
195,Revive Liquid Fabric Stiffener  (400 g),124,327,"Make your clothes stiff, bright, and wrinkle-free easily with the help of this fabric stiffener from Revive. Its formula is suitable for all fabrics and it can dissolve in cold water. Suitable for All Fabrics This instant starch is suitable for all types of fabrics, thereby making it suitable for almost anything inside your wardrobe. What’s more, it has been formulated to dissolve even in cold water. Patch-free Stiffness This starch will ensure that your clothes remain stiff but patch-free by forming an even transparent layer on the apparel. Hello Brighter Clothes You can confidently make use of this starch to make your colourful clothes brighter.",2019-11-30 00:34:35
196,Set Wet Studio X Clean Cut Shine Hair Wax  (70 g),199,138,"‘On fleek’ hair doesn’t happen just like that, but then again, it isn’t as much work as you think it is. Sometimes, all it takes to be ‘the guy with the cool hair’ is using this Set Wet Studio X Styling Wax Clean Cut Shine Hair Styler. This oil-based formula offers your hair an all-day smoothness and a long-lasting hold. Take a dollop of the product on your fingertips and apply it to the ends of hair strands. You can restyle your hair without washing the wax off.",2019-11-29 00:34:32
197,Lakme Sun Expert Fairness UV Sunscreen Lotion - SPF 24 PA++  (60 ml),179,248,"With the Lakme Sun Expert Fairness plus UV Lotion, you no longer have to hide under a hat or an umbrella. It shields your skin from harmful sun rays. Thanks to its broad spectrum UV protection, it is ideal for hot Indian weathers and you can get lighter and radiant skin. SPF Say goodbye to tan lines as this lotion comes with SPF 24 PA + to protect your sensitive skin from harmful UV rays. Radiant and Healthy Glow It is infused with lemongrass and cucumber extracts to give your skin that radiant and healthy glow. It also gives a cooling effect. All-through the Year Its texture is light enough to be used everyday, and not just during summers. Regular usage will help give you visibly fairer and even-toned skin. Specially Formulated It is specially formulated to prevent sunburns, premature aging and dark spots.",2019-11-23 03:29:42
198,Amul Peru Amazon Single Origin Dark Chocolate Bars  (125 g),150,679,,2019-11-29 00:24:35
199,Rajdhani Chakki Fresh Atta  (10 kg),316,591,,2019-11-27 00:23:06
200,Disano Peanut Butter Crunchy 350 g,115,781,,2019-11-16 00:29:09
201,"MTR Rasam ,Sambar, Puliogare Powder Combo  (3 x 200 g)",212,707,,2019-11-28 00:25:33
202,Tata Sampann Organic Unpolished Moong Dal (Split)  (1 kg),186,435,,2019-11-28 00:25:53
203,"Gatorade Sports Energy Drink  (500 ml, Orange Flavored)",50,646,"If you are sportsperson, then Gatorade is the drink designed to re-energize you. It is a scientifically developed formula, which comes with a balanced combination of fluids, flavour, electrolytes and carbohydrates to rehydrate and refuel you after an intense game.",2019-11-24 00:28:10
204,Del Monte Pomace Olive Oil Plastic Bottle  (1 L),398,246,,2019-11-23 03:02:07
205,Parle G Original Gluco Biscuits  (250 g),20,758,,2019-11-05 00:26:23
206,"Nestle Cerelac Rice Cereal  (300 g, 6+ Months)",177,409,"Ensure that your child gets the right nutrition with the Nestlé CERELAC Fortified Baby Cereal with Milk. This Iron-fortified Baby Cereal includes 18 vital nutrients that help your child grow healthy. Iron-fortified Baby Cereal Nutrients are vital for your child’s healthy growth. This rice cereal is ideal for babies (6 months or older), and does not contain any added colors, flavours or preservatives. Source of Vital Nutrients Comprising 18 important nutrients including vitamins and minerals, this cereal gives your child the right amount of nutrition.",2019-11-04 00:37:38
207,Pampers Baby-Dry Pants Diaper - S  (86 Pieces),860,199,"Pampers baby-dry pants style diapers are the only pants in India with new Air Channels providing your baby a new type of dryness overnight; breathable dryness Magic Gel that locks wetness away for up to 12 hours of dryness The new & improved product design enables a comfortable fit, closer to the baby's body Flexible waist band that adapts to baby's movements for a comfortable fit Baby lotion with Aloe Vera helps protect your baby's delicate skin from diaper rash and irritation A top layer with cotton like soft material, for a comfortable night's sleep Fun exterior graphics; fun designs & characters to enjoy with your baby",2019-11-04 00:36:54
208,Haldiram's Shahi Mixture  (200 g),89,534,,2019-11-13 00:25:36
209,JK Star Anise  (50 g),71,970,,2019-11-04 00:26:04
210,Society One Minute Elaichi Instant Tea Box  (140 g),126,612,,2019-11-12 00:56:52
211,Mangat Ram Chana (Whole)  (1 kg),91,985,,2019-11-01 00:24:04
212,Parle Kismi Toffee Gummy Candy,50,152,,2019-11-05 00:31:19
213,Tulsi Broken Cashews  (500 g),385,772,,2019-11-26 00:24:17
214,Bingo Yumitos Tomato Flavor Potato Chips  (52 g),17,213,,2019-11-30 00:29:30
215,Airwick Aromas of Kashmir Refill (Pack of 1)  (250 ml),279,584,,2019-11-09 00:42:46
216,"Amul Processed cheese Slices  (750 g, 50 Units)",346,590,,2019-11-16 00:39:06
217,Nivea Rose and Argan Oil in Lotion  (400 ml),390,500,Nivea brings the goodness of premium natural oils in a fast absorbing lotion with sensual fragrances.,2019-11-13 00:33:01
218,Hajmola Regular  (120 pieces),31,931,,2019-11-29 00:26:31
219,Gala Super Soft Scrub Sponge  (Regular),63,671,,2019-11-23 03:35:21
220,Cadbury Dairy Milk Silk Sparkles Bars  (231 g),294,223,,2019-11-03 00:27:18
221,Heritage Flavoured Milk  (Vanilla),25,404,,2019-11-22 00:40:06
222,Hindalco Freshwrapp Aluminium Foil  (20% Extra in Pack)  (30 m),194,943,,2019-11-23 03:39:00
223,Turkel Apricots  (200 g),120,202,,2019-11-17 00:26:37
224,Kohinoor Lazeez Sabzi Masala  (40 g),27,164,"Some good veggies and a pinch of this Kohinoor Lazeez Sabzi Masala are all you need for a flavourful meal that everyone will love. Rich Aroma and Flavour With the perfect blend of 17 spices, this masala can instantly turn any bland dish into a delectable delight. Granular Texture It blends easily into most of your recipes, enhancing their taste and flavor.",2019-11-04 00:29:57
225,MDH Kashmiri Mirch  (100 g),56,777,,2019-11-27 00:23:05
226,Ashok Ajowan  (100 g),45,648,,2019-11-28 00:25:06
227,Heinz Tomato Ketchup  (900 g),172,676,"Add a tangy twist to your sandwiches, burgers and fries with the Heinz Tomato Ketchup. It contains extracts of spice, onion, garlic and the goodness of 100% natural tomatoes to make your meals and refreshments tasty and healthy. Deliciously Thick and Rich This Heinz ketchup is made with the goodness of 100% natural and sun-ripened tomatoes to give a tangy and appetizing flavor to your snacks. Enjoy with Snacks Anytime It contains extracts of spice, onion, and garlic to make your breakfast, luncheons, and refreshments mouth-watering. This bottle of ketchup is easy to pour and use, thereby making it convenient for you to add a tangy twist to your ordinary meals. Make Meals Healthier and Tastier This tomato ketchup comes with vitamins, proteins, and celery. It has antioxidant properties and also includes minerals to make your meals wholesome, yummy, and healthy. No Artificial Preservatives This ketchup maintains its taste with the freshness of ripe red tomatoes. It contains no artificial color, preservatives, flavors, or starch.",2019-11-10 00:27:57
228,Maaza Mango  (1.2 L),52,422,"Enjoy the juicy pulp of mangoes anytime, anywhere with the Maaza mango drink from the Coca-Cola Company. This universally loved drink is made from real pulp of handpicked Alphonso mangoes.   Mango Indulgence Enjoy this sweet, rich and thick mango fruit drink that comes infused with delightful Alphonso mangoes. Ready-to-serve Mango Drink This drink, that is best served chilled, is made from actual mango pulp of Alphonso mangoes to give you an authentic and refreshing experience.",2019-11-14 00:32:33
229,Scotch Brite Floor Wet and Dry Cotton Cleaning Cloth  (Rs 5 Savings Pack)  (Pack of 2),100,188,,2019-11-22 00:36:29
230,Sunfeast Farmlite 5 Grain Digestive High Fibre Biscuit  (1 kg),120,723,,2019-11-20 00:26:02
231,Haldiram's Navrattan  (15% Extra in Pack)  (400 g),81,210,,2019-11-16 00:26:14
232,"Fab 360 Fabric Washing Liquid  (Combo Pack 1  1 Free, 500 ml each)  (500 ml)",209,510,,2019-11-14 00:34:51
233,Daadi's Ghee Chutney Mint Khakhra  (200 g),103,403,,2019-11-03 00:26:29
234,Kewal Turmeric Powder  (200 g),38,99,,2019-11-05 00:24:03
235,Fair & Lovely Men Instant Fairness Face Wash  (50 g),85,685,"For the men on the go, this face wash from Fair & Lovely is a must-have in your kit. This oil-free face wash keeps your skin soft and smooth, keeping it hydrated it for a long period. Long-lasting Fairness Its oil-free formula retains the natural moisture of your skin, making your skin look fairer and keeping it hydrated for a longer period. Soft and Smooth Feel Made from water and ingredients such as glycerin and myristic acid, this face wash gives you a soft and smooth skin.",2019-11-27 00:27:47
236,AXE Signature Rouge Perfume Body Spray - For Men  (154 ml),216,875,,2019-11-26 00:32:40
